Status,Year,Month,Day,Name,AltName1,AltName2,AltName3,VictimsRace,VictimsSex,VictimsAge,LynchCounty,LynchState,FIPSLynch,MobCounty,MobState,FIPSMob,CompositionofMob,MethodofDeath,Accusation,Source,ProblemFlag,lynchdate,placehold,vicnum,strvicnum,uniqueid
Lynching,1883,12,29,Micajah Parker,Micoyah Park,,,Black,Male,,Yazoo,MS,28163,Yazoo,MS,28163,,Hanged,Murdering three white men,"New Orleans (LA) Times-Picayune 12/30/1883, p. 3
New York (NY) Times 12/31/1883, p. 1 (Ancestry.com)
Columbus (GA) Daily Enquirer-Sun 1/1/1884, p. 1 (Columbus Historic Newspapers)",,18831229,MS18831229,3,03,MS1883122903
Lynching,1883,12,29,Richard Gibbs,James Gibbs,,,Black,Male,,Yazoo,MS,28163,Yazoo,MS,28163,,Shot and hanged,Murdering three white men,"New Orleans (LA) Times-Picayune 12/30/1883, p. 3
New York (NY) Times 12/31/1883, p. 1 (Ancestry.com)
Columbus (GA) Daily Enquirer-Sun 1/1/1884, p. 1 (Columbus Historic Newspapers)",,18831229,MS18831229,4,04,MS1883122904
Lynching,1884,4,4,George Lee,,,,Black,Male,18,Pike,MS,28113,Pike,MS,28113,,Hanged,Outraging a 4 year-old white girl,"Memphis (TN) Daily Avalanche 4/5/1884, p. 1
Atlanta (GA) Weekly Constitution 4/15/1884, p. 5 (Atlanta Historic Newspapers)
Milledgeville (GA) Union and Recorder 4/15/1884, p. 2 (Milledgeville Historic Newspapers)",,18840404,MS18840404,1,01,MS1884040401
Lynching,1884,4,24,John Henderson,,,,Black,Male,,Bolivar,MS,28011,Bolivar,MS,28011,,Hanged - strangulation,Assaulting an unmarried white girl,"Alton (IL) Daily Telegraph 4/25/1884, p. 1 (NewspaperArchive.com)
Atlanta (GA) Constitution 4/26/1884, p. 5 (NewspaperArchive.com)
New York (NY) Herald 4/26/1884, p. 6 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 4/30/1884, p. 6 (GenealogyBank.com)",,18840424,MS18840424,1,01,MS1884042401
Lynching,1884,4,28,Samuel T. Wilson,,,,White,Male,,Issaquena,MS,28055,Issaquena,MS,28055,Black,Hanged,Beating a black man �insensible� and then throwing him in a river,"New York (NY) Times 4/29/1884, p. 1 (Ancestry.com)
New Orleans (LA) Times-Picayune 4/29/1884, p. 1
Athens (GA) Banner-Watchman 5/6/1884, p. 1 (Athens Historic Newspapers)",,18840428,MS18840428,1,01,MS1884042801
Lynching,1884,5,18,Mark O. Moore,Mark Moore,Ward Moore,,White,Male,,Kemper,MS,28069,Kemper,MS,28069,,Hanged,"Murdering his wife and ravishing his 19 year-old step-daughter, and killing six men","Augusta (GA) Chronicle 5/20/1884, p. 3A(GenealogyBank.com)
San Francisco (CA) Bulletin 5/21/1884, p. 4 (GenealogyBank.com)
Memphis (TN) Daily Appeal 5/22/1884, p. 1
Montpelier (VT) Argus and Patriot 5/28/1884, p. 4 (GenealogyBank.com)
Wheeling (WV) Register 6/10/1884, p. 1 (GenealogyBank.com)",,18840518,MS18840518,1,01,MS1884051801
Lynching,1884,6,26,Aleck Leach,Alexander Peach,,,Black,Male,,Lowndes,MS,28087,Lowndes,MS,28087,,Hanged and riddled with bullets,Making disparaging remarks about respectable white women,"St. Albans (VT) Daily Messenger 6/27/1884, p. 1 (GenealogyBank.com)
Wellsboro (PA) Agitator 7/1/1884, p. 2 (Ancestry.com)
Huntsville (AL) Gazette 7/5/1884, p. 1 (GenealogyBank.com)",,18840626,MS18840626,1,01,MS1884062601
Lynching,1884,7,13,Newton Carpenter,,,,Black,Male,,Oktibbeha,MS,28105,Oktibbeha,MS,28105,Disguised,Hanged,Poisoning a 12 year-old and 14 year-old white boys,"New York (NY) Times 7/15/1884, p. 1 (Ancestry.com)
New Orleans (LA) Times-Picayune 7/15/1884, p. 1
Columbus (GA) Daily Enquirer-Sun 7/15/1884, p. 1
Athens (GA) Banner-Watchman 7/22/1884, p. 3 (Athens Historic Newspapers)",,18840713,MS18840713,1,01,MS1884071301
Lynching,1884,7,13,Ned Mack,Edward Macks,�Red� Mack,,Black,Male,,Oktibbeha,MS,28105,Oktibbeha,MS,28105,Disguised,Hanged,Poisoning a 12 year-old and 14 year-old white boys,"New York (NY) Times 7/15/1884, p. 1 (Ancestry.com)
New Orleans (LA) Times-Picayune 7/15/1884, p. 1
Columbus (GA) Daily Enquirer-Sun 7/15/1884, p. 1
Athens (GA) Banner-Watchman 7/22/1884, p. 3 (Athens Historical Newspapers)",,18840713,MS18840713,2,02,MS1884071302
Lynching,1884,8,30,Edward Thomas,Ed Thomas,Edward Thames,,Black,Male,,Desoto,MS,28033,Tate,MS,28137,White and black,Hanged,"Attempted rape of a married white woman, wife of a farmer","Memphis (TN) Daily Appeal 9/2/1884, p. 1
Decatur (IL) Daily Republican 9/3/1884, p. 2 (Ancestry.com)
Harrisburg (PA) Patriot 9/3/1884, p. 2 (GenealogyBank.com)
Salt Lake (UT) Tribune 9/4/1884, p. 1 (GenealogyBank.com)
Cleveland (OH) Leader 9/5/1884, p. 5 (GenealogyBank.com)",,18840830,MS18840830,1,01,MS1884083001
Lynching,1884,9,20,Monroe Williams,,,,Black,Male,,Franklin,MS,28037,Franklin,MS,28037,,Hanged,Attempted rape of a white girl,"New Orleans (LA) Times-Picayune 9/25/1884, p. 1 (GenealogyBank.com)
Boston (MA) Journal 9/25/1884, p. 1 (GenealogyBank.com)
Columbus (GA) Daily Enquirer-Sun 9/26/1884, p. 1 (Columbus Historic Newspapers)
New York (NY) Times 9/26/1884, p. 7 (Ancestry.com)",,18840920,MS18840920,1,01,MS1884092001
Lynching,1884,9,20,Andrew Cassels,Andrew Casoils,,,Black,Male,,Franklin,MS,28037,Franklin,MS,28037,,Hanged,Robbery and arson,"New Orleans (LA) Times-Picayune 9/25/1884, p. 1 (GenealogyBank.com)
Boston (MA) Journal 9/25/1884, p. 1 (GenealogyBank.com)
Columbus (GA) Daily Enquirer-Sun 9/26/1884, p. 1 (Columbus Historic Newspapers)
New York (NY) Times 9/26/1884, p. 7 (Ancestry.com)",,18840920,MS18840920,2,02,MS1884092002
Lynching,1884,9,20,Thomas Johnson,,,,Black,Male,,Franklin,MS,28037,Franklin,MS,28037,,Hanged,Murder of a black man,"New Orleans (LA) Times-Picayune 9/25/1884, p. 1 (GenealogyBank.com)
Boston (MA) Journal 9/25/1884, p. 1 (GenealogyBank.com)
Columbus (GA) Daily Enquirer-Sun 9/26/1884, p. 1 (Columbus Historic Newspapers)
New York (NY) Times 9/26/1884, p. 7 (Ancestry.com)",,18840920,MS18840920,3,03,MS1884092003
Lynching,1884,9,20,Richard Taylor,,,,Black,Male,,Franklin,MS,28037,Franklin,MS,28037,,Hanged,Murder of a black man,"New Orleans (LA) Times-Picayune 9/25/1884, p. 1 (GenealogyBank.com)
Boston (MA) Journal 9/25/1884, p. 1 (GenealogyBank.com)
Columbus (GA) Daily Enquirer-Sun 9/26/1884, p. 1 (Columbus Historic Newspapers)
New York (NY) Times 9/26/1884, p. 7 (Ancestry.com)",,18840920,MS18840920,4,04,MS1884092004
Lynching,1884,9,21,� Keife,� Keifer,,,Black,Male,,Claiborne,MS,28021,Claiborne,MS,28021,,Hanged,Attempted outrage of a white girl,"Columbus (GA) Daily Enquirer-Sun 9/23/1884, p. 1
Mobile (AL) Daily Register 9/23/1884, p. 1
Fort Wayne (IN) Daily Gazette 9/23/1884, p. 1 (Ancestry.com)",,18840921,MS18840921,1,01,MS1884092101
Lynching,1884,9,30,William Smith,Wm. Smith,Bill Smith,Booth Smith,Black,Male,,Adams,MS,28001,Franklin,MS,28037,White and black,Hanged,Raping and injuring a black woman,"New Orleans (LA) Times-Picayune 10/1/1884, p. 8
Galveston (TX) Daily News 10/1/1884, p. 1 (NewspaperArchive.com)
New York (NY) Times 10/4/1884, p. 1 (Ancestry.com)
Decatur (IL) Daily Republican 10/4/1884, p. 2 (Ancestry.com)",,18840930,MS18840930,1,01,MS1884093001
Lynching,1884,10,10,Dock Martin,,,,Black,Male,,Sharkey,MS,28125,Sharkey,MS,28125,Black,Hanged,Killing a black man,"Memphis (TN) Daily Appeal 10/12/1884, p. 1
Columbus (GA) Sunday Enquirer 10/12/1884, p. 2 (Columbus Historic Newspapers)
Pearl River News 10/24/1884, p. 1",,18841010,MS18841010,1,01,MS1884101001
Lynching,1884,10,18,Hollis McCuiston,,,,Black,Male,,Montgomery,MS,28097,Montgomery,MS,28097,,Unreported,Burning a cotton gin,"New Orleans (LA) Times-Democrat 10/20/1884, p. 2
Pearl River News 10/24/1884, p. 1
New Philadelphia (OH) Argus 10/30/1884, p. 2 (a.k.a. Ohio Democrat in Ancestry.com)",,18841018,MS18841018,1,01,MS1884101801
Lynching,1884,12,27,Jordan Parker ,,,,White,Male,65,Marion,MS,28091,Marion,MS,28091,,Riddled with bullets,"Train wrecking that resulted in death of two men, the white engineer and his black fireman","New Orleans (LA) Times-Picayune 12/28/1884, p. 6 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 12/29/1884, p. 2 (GenealogyBank.com)
Macon (GA) Weekly Telegraph and Messenger 1/2/1885, p. 1 (Macon Historic Newspapers)
Madison (LA) Times 1/3/1885, p. 2 (ChroniclingAmerica.loc.gov)
Marietta (GA) Journal 1/22/1885, p. 2 (GenealogyBank.com)",,18841227,MS18841227,1,01,MS1884122701
Lynching,1885,1,14,Dan Carnahan,Daniel Carrahan,,,Black,Male,,Warren,MS,28149,Warren,MS,28149,White and black,Hanged,Assaulting an elderly white woman and raping her daughter,"New Orleans (LA) Times-Picayune 1/16/1885, p. 1
New York (NY) Herald 1/16/1885, p. 10 (GenealogyBank.com)
Augusta (GA) Chronicle 1/16/1885, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 1/18/1885, p. 7 (GenealogyBank.com)",,18850114,MS18850114,1,01,MS1885011401
Lynching,1885,1,22,Patrick Woods,Pat Woods,,,Black,Male,,Pike,MS,28113,Pike,MS,28113,Masked,Hanged,"Killing a white man, a constable","Macon (GA) Telegraph 1/16/1885, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 1/16/1885,p. 3 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 1/23/1885, p. 1 (GenealogyBank.com)
New York (NY) Herald 1/23/1885, p. 3 (GenealogyBank.com)
Huntsville (AL) Gazette 1/31/1885, p. 1",,18850122,MS18850122,1,01,MS1885012201
Lynching,1885,1,26,Bill �,,,,Black,Male,,Kemper,MS,28069,Kemper,MS,28069,,Hanged,Outraging a white girl,"Memphis (TN) Daily Appeal 1/28/1885, p. 1
Athens (GA) Banner-Watchman 1/28/1885, p. 2 (Athens Historic Newspapers)",,18850126,MS18850126,1,01,MS1885012601
Lynching,1885,3,10,Rich McGowan,Rich McGowen,,,Black,Male,,Marion,MS,28091,Tangipahoa,LA,22105,,Hanged,Incendiarism,"New York (NY) Herald 3/14/1885, p. 6 (GenealogyBank.com)
Marion (OH) Daily Star 3/18/1885, p. 1 (Ancestry.com)",,18850310,MS18850310,1,01,MS1885031001
Lynching,1885,3,19,Jacob Doss,Jake Doss,,,Black,Male,,Lowndes,MS,28087,Lowndes,MS,28087,Black,Hanged,Murder of his wife,"New York (NY) Times 3/21/1885, p. 5 (Ancestry.com)
New Orleans (LA) Times-Picayune 3/22/1885, p. 2
Macon (GA) Weekly Telegraph and Messenger 3/27/1885, p. 7 (Macon Historic Newspapers)
Americus (GA) Weekly Recorder 3/27/1885,p. 8 (South Georgia Historic Newspapers)
Athens (GA) Banner-Watchman 3/31/1885, p. 1 (Athens Historic Newspapers)",,18850319,MS18850319,1,01,MS1885031901
Lynching,1885,4,12,John Burks,� Johnson,,,Black,Male,,Tishomingo,MS,28141,Tishomingo,MS,28141,,Hanged and riddled with bullets,Criminal assault on a 60 year-old married white woman,"New York (NY) Times 4/14/1885, p. 2 (Ancestry.com)
Decatur (IL) Daily Republican 4/14/1885, p. 2 (Ancestry.com)
New Orleans (LA) Times-Picayune 4/14/1885, p. 8 (GenealogyBank.com)
Little Rock (AR) Arkansas Gazette 4/14/1885, p. 1 (GenealogyBank.com)",,18850412,MS18850412,1,01,MS1885041201
Lynching,1885,5,6,Unnamed Chinese,,,,Asian-Chinese,Male,Old,Coahoma,MS,28027,Coahoma,MS,28027,,Shot,Assaulting a young white girl; touching a young white girl�s face,"Memphis (TN) Daily Appeal 5/17/1885, p. 4
Fort Wayne (IN) Gazette 5/17/1885, p. 1 (Ancestry.com)
Salt Lake (UT) Tribune 5/21/1885, p. 2 (GenealogyBank.com)
Concord (NH) New Hampshire Patriot 5/21/1885, p. 3 (GenealogyBank.com)",,18850506,MS18850506,1,01,MS1885050601
Lynching,1885,5,28,David T. Fairly,David J. Fairly,David Fairly,David J. Fairley,White,Male,,Greene,MS,28041,Greene,MS,28041,Masked,Hanged,"Murder of a white man, a prominent citizen","New York (NY) Times 5/31/1885, p. 1 (Ancestry.com; NewspaperArchive.com)
New York (NY) Herald 6/5/1885, p. 4 (GenealogyBank.com)
Maysville (KY) Daily Evening Bulletin 6/6/1885, p. 2 (ChroniclingAmerica.loc.gov)
Troy (AL) Messenger 6/18/1885, p. 2",,18850528,MS18850528,1,01,MS1885052801
Lynching,1885,6,14,Unnamed Negro,,,,Black,Male,,Yazoo ,MS,28163,Yazoo ,MS,28163,,Hanged,"Attempting to outrage a white girl, daughter of a farmer","Memphis (TN) Daily Appeal 6/17/1885, p. 1
New Orleans (LA) Times-Democrat 6/17/1885, p. 1
Cleveland (OH) Plain Dealer 6/17/1885, p. 6 (GenealogyBank.com)
Macon (GA) Telegraph 6/19/1885, p. 1
Akron (OH) Summit County Beacon 6/24/1885, p. 6 (GenealogyBank.com)",,18850614,MS18850614,1,01,MS1885061401
Lynching,1885,6,29,Benjamin Holt,Ben Holt,Ben Holcord,,Black,Male,,Hinds,MS,28049,Hinds,MS,28049,Black,Unreported,Killing his wife,"Natchez Daily Democrat 6/30/1885, p. 2
Fort Wayne (IN) Daily Gazette 6/30/1885, p. 3 (Ancestry.com)
Columbus (GA) Daily Enquirer-Sun 6/30/1885, p. 1 (Columbus Historic Newspapers)
Washington (DC) Bee 7/4/1885,p. 4 (GenealogyBank.com)",,18850629,MS18850629,1,01,MS1885062901
Lynching,1885,6,30,Unnamed Negro,,,,Black,Male,,Sharkey,MS,28125,Sharkey,MS,28125,Black,Unreported,Rape and attempted murder of a black girl,"New Orleans (LA) Times-Picayune 7/1/1885, p. 1
Fort Wayne (IN) Weekly Gazette 7/2/1885, p. 1 (NewspaperArchive.com)
Athens (GA) Banner-Watchman 7/7/1885, p. 1 (Athens Historic Newspapers)
Huntsville (AL) Gazette 7/11/1885, p. 1 (GenealogyBank.com)",,18850630,MS18850630,1,01,MS1885063001
Lynching,1885,7,7,Perry McCristian,Perry McChristian,Perry McChristion,,Black-mulatto,Male,34,Grenada,MS,28043,Grenada,MS,28043,,Hanged,"Murder of a white man, a peddler","New Orleans (LA) Times-Picayune 7/8/1885, p. 1 (GenealogyBank.com)
Fort Wayne (IN) Daily Gazette 7/8/1885, p. 2 (NewspaperArchive.com)
Worchester (MA) Daily Spy 7/8/1885, p. 1 (GenealogyBank.com)
Decatur (IL) Daily Republican 7/9/1885, p. 2 (Ancestry.com) 
New York (NY) Herald-Tribune 7/9/1885, p. 2 (GenealogyBank.com)
Macon (GA) Telegraph 7/10/1885, p. 1 (GenealogyBank.com)",,18850707,MS18850707,1,01,MS1885070701
Lynching,1885,7,7,Felix Williams,,,,Black,Male,,Grenada,MS,28043,Grenada,MS,28043,,Hanged,"Murder of a white man, a peddler","New Orleans (LA) Times-Picayune 7/8/1885, p. 1 (GenealogyBank.com)
Fort Wayne (IN) Daily Gazette 7/8/1885, p. 2 (NewspaperArchive.com)
Worchester (MA) Daily Spy 7/8/1885, p. 1 (GenealogyBank.com)
Decatur (IL) Daily Republican 7/9/1885, p. 2 (Ancestry.com) 
New York (NY) Herald-Tribune 7/9/1885, p. 2 (GenealogyBank.com)
Macon (GA) Telegraph 7/10/1885, p. 1 (GenealogyBank.com)",,18850707,MS18850707,2,02,MS1885070702
Lynching,1885,7,8,John Campbell,John W. Campbell,,,Black,Male,,Grenada,MS,28043,Grenada,MS,28043,,Shot,"Murder of a white man, a peddler","New Orleans (LA) Times-Picayune 7/8/1885, p. 1 (GenealogyBank.com)
Fort Wayne (IN) Daily Gazette 7/8/1885, p. 2 (NewspaperArchive.com)
Worchester (MA) Daily Spy 7/8/1885, p. 1 (GenealogyBank.com)
Decatur (IL) Daily Republican 7/9/1885, p. 2 (Ancestry.com) 
New York (NY) Herald-Tribune 7/9/1885, p. 2 (GenealogyBank.com)
Macon (GA) Telegraph 7/10/1885, p. 1 (GenealogyBank.com)",,18850708,MS18850708,1,01,MS1885070801
Lynching,1885,7,8,Bartly James,Bartley James,Farthley James,James Farthley,Black,Male,,Grenada,MS,28043,Grenada,MS,28043,,Hanged,"Murder of a white man, a peddler","New Orleans (LA) Times-Picayune 7/8/1885, p. 1 (GenealogyBank.com)
Fort Wayne (IN) Daily Gazette 7/8/1885, p. 2 (NewspaperArchive.com)
Worchester (MA) Daily Spy 7/8/1885, p. 1 (GenealogyBank.com)
Decatur (IL) Daily Republican 7/9/1885, p. 2 (Ancestry.com) 
New York (NY) Herald-Tribune 7/9/1885, p. 2 (GenealogyBank.com)
Macon (GA) Telegraph 7/10/1885, p. 1 (GenealogyBank.com)",,18850708,MS18850708,2,02,MS1885070802
Lynching,1885,7,12,Harris Trustall,Harris Tunstal,Negro,,Black,Male,25,Lafayette,MS,28071,Lafayette,MS,28071,White and black,Hanged,"Attacking two white girls, the eldest being 19 years-old","New York (NY) Times 7/13/1885, p. 1 (Ancestry.com)
Canton (OH) Repository 7/13/1885, p. 2 (GenealogyBank.com)
Memphis (TN) Daily Appeal 7/14/1885, p. 1
Baton Rouge (LA) Daily Advocate 7/14/1885, p. 2 (GenealogyBank.com)
Keene (NH) New Hampshire Sentinel 7/15/1885, p. 2 (GenealogyBank.com
Akron (OH) Summit County Beacon 7/15/1885, p. 2 (GenealogyBank.com)
Huntsville (AL) Gazette 7/18/1885, p. 1 (GenealogyBank.com)",,18850712,MS18850712,1,01,MS1885071201
Lynching,1885,8,5,Henry Nance,� Vance,,,White,Male,,Yalobusha,MS,28161,Yalobusha,MS,28161,,Hanged,Murdered his wife,"Decatur (IL) Daily Republican 8/6/1885, p. 2 (Ancestry.com)
Athens (GA) Banner-Watchman 8/7/1885, p. 4 (Athens Historic Newspapers)
Bessemer (MI) Gogebic Explorer 8/13/1885, p. 4 (NewspaperArchive.com)
Athens (GA) Banner-Watchman 8/18/1885, p. 3 (Athens Historic Newspapers)",,18850805,MS18850805,1,01,MS1885080501
Lynching,1885,10,21,Robert J. Doxey,,,,White,Male,,Marshall,MS,28093,Marshall,MS,28093,Masked,Hanged,Murder of his wife,"New Orleans (LA) Times-Picayune 10/22/1885, p. 2
Kansas City (MO) Star 10/22/1885, p. 1 (GenealogyBank.com)
Macon (GA) Weekly Telegraph 10/27/1885, p. 7 (Macon Historic Newspapers)
Atlanta (GA) Weekly Constitution 10/27/1885, p. 12 (Atlanta Historic Newspapers)
New Philadelphia (OH) Ohio Democrat 10/29/1885, p. 1 (Ancestry.com)
",,18851021,MS18851021,1,01,MS1885102101
Lynching,1885,12,17,Samuel Wilson,Daniel Wilson,,,Black,Male,22,Jones,MS,28067,Jones,MS,28067,Black,Hanged,Murdered a black woman and her two children,"New Orleans (LA) Times-Picayune 12/18/1885, p. 1
Fort Wayne (IN) Daily Gazette 12/18/1885, p. 1 (Ancestry.com)
New Orleans (LA) Times-Picayune 12/19/1885, p. 1
Stevens Point (WI) Daily Journal 12/26/.1885, p. 3 (NewspaperArchive.com)",,18851217,MS18851217,1,01,MS1885121701
Lynching,1885,12,29,Thomas Lyde,Thomas Sly,,,Black,Male,,Lowndes,MS,28087,Lowndes,MS,28087,,Hanged,Arson of cotton,"Macon (GA) Telegraph 12/31/1885, p. 4
Lima (OH) Daily Democratic Times 12/31/1885, p. 1
Little Rock (AR) Gazette 12/31/1885, p. 1 (GenealogyBank.com)",,18851229,MS18851229,1,01,MS1885122901
Lynching,1885,12,29,Thomas Sharp,,,,Black,Male,,Lowndes,MS,28087,Lowndes,MS,28087,,Hanged,Arson of cotton,"Macon (GA) Telegraph 12/31/1885, p. 4
Lima (OH) Daily Democratic Times 12/31/1885, p. 1
Little Rock (AR) Gazette 12/31/1885, p. 1 (GenealogyBank.com)",,18851229,MS18851229,2,02,MS1885122902
Lynching,1886,1,7,Nat Forbes,,,,Black,Male,,Sunflower,MS,28133,Sunflower,MS,28133,White and black,Hanged,"Murder and robbery of a white man, a prominent merchant","New Orleans (LA) Times-Picayune 1/10/1885, p. 2 (GenealogyBank.com)
Jackson Clarion 1/13/1886, p. 2 (GenealogyBank.com)
Aberdeen (SD) Weekly News 1/15/1886, p. 2 (GenealogyBank.com)",,18860107,MS18860107,1,01,MS1886010701
Lynching,1886,1,7,Emmett Key,Emmet Kris,,,Black,Male,,Sunflower,MS,28133,Sunflower,MS,28133,White and black,Hanged,"Murder and robbery of a white man, a prominent merchant","New Orleans (LA) Times-Picayune 1/10/1885, p. 2 (GenealogyBank.com)
Jackson Clarion 1/13/1886, p. 2 (GenealogyBank.com)
Aberdeen (SD) Weekly News 1/15/1886, p. 2 (GenealogyBank.com)",,18860107,MS18860107,2,02,MS1886010702
Possible lynching,1886,1,30,Ebenezer Fowler,,,,Black,Male,45,Issaquena,MS,28055,Issaquena,MS,28055,,Riddled with bullets,Wrote an insulting letter to a white woman; miscegenation,"New Orleans (LA) Times-Picayune 2/1/1886, p. 1 (GenealogyBank.com)
Dallas (TX) Morning News 2/1/1886, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 2/2/1886, p. 3 (GenealogyBank.com)

",,18860130,MS18860130,1,01,MS1886013001
Lynching,1886,2,17,Joe James,,,,Black,Male,,Copiah,MS,28029,Copiah,MS,28029,,Hanged,Arson of a white man�s cotton gin and murder of a black man,"Augusta (GA) Chronicle 2/18/1886, p. 5
New Orleans (LA) Daily Picayune 2/18/1886, p. 2 (GenealogyBank.com)
Little Rock (AR) Gazette 2/18/1886,p. 1 (GenealogyBank.com)",,18860217,MS18860217,1,01,MS1886021701
Lynching,1886,2,19,Will McKinney,Unnamed Negro,Negro Boy,,Black,Male,19,Carroll ,MS,28015,Carroll ,MS,28015,,Hanged,Killing a young white man,"New Orleans (LA) Times-Picayune 2/21/1886, p. 2 (GenealogyBank.com)
New York (NY) Times 2/21/1886, p. 1 (Ancestry.com)
Philadelphia (PA) Inquirer 2/22/1886, p. 4 (GenealogyBank.com)",,18860219,MS18860219,1,01,MS1886021901
Lynching,1886,3,17,French Hughes,French Huges,,,Black,Male,,Carroll ,MS,28015,Carroll ,MS,28015,,Shot,"Wounding a white man, a young lawyer, or testifying against a white man","Cedar Rapids (IO) Evening Gazette 3/18/1886, p. 1 (NewspaperArchive.com)
New York (NY) Times 3/18/1886, p. 1 (Ancestry.com)
Canton (OH) Repository 3/19/1886, p. 5 (GenealogyBank.com)
Dallas (TX) Morning News 3/19/1886, p. 1 (GenealogyBank.com)
Jackson Clarion 3/24/1886, p. 1 (GenealogyBank.com)
St. Albans (VT) Daily Messenger 3/26/1886, p. 1 (GenealogyBank.com)",,18860317,MS18860317,1,01,MS1886031701
Lynching,1886,3,17,Andrew Robinson,Andrew Robertson,,,Black,Male,,Carroll ,MS,28015,Carroll ,MS,28015,,Shot,"Wounding a white man, a young lawyer, or testifying against a white man","Cedar Rapids (IO) Evening Gazette 3/18/1886, p. 1 (NewspaperArchive.com)
New York (NY) Times 3/18/1886, p. 1 (Ancestry.com)
Canton (OH) Repository 3/19/1886, p. 5 (GenealogyBank.com)
Dallas (TX) Morning News 3/19/1886, p. 1 (GenealogyBank.com)
Jackson Clarion 3/24/1886, p. 1 (GenealogyBank.com)
St. Albans (VT) Daily Messenger 3/26/1886, p. 1 (GenealogyBank.com)",,18860317,MS18860317,2,02,MS1886031702
Lynching,1886,3,17,Coley Thompson,,,,Black,Male,,Carroll ,MS,28015,Carroll ,MS,28015,,Shot,"Wounding a white man, a young lawyer, or testifying against a white man","Cedar Rapids (IO) Evening Gazette 3/18/1886, p. 1 (NewspaperArchive.com)
New York (NY) Times 3/18/1886, p. 1 (Ancestry.com)
Canton (OH) Repository 3/19/1886, p. 5 (GenealogyBank.com)
Dallas (TX) Morning News 3/19/1886, p. 1 (GenealogyBank.com)
Jackson Clarion 3/24/1886, p. 1 (GenealogyBank.com)
St. Albans (VT) Daily Messenger 3/26/1886, p. 1 (GenealogyBank.com)",,18860317,MS18860317,3,03,MS1886031703
Lynching,1886,3,17,Joe Lang,,,,Black,Male,,Carroll ,MS,28015,Carroll ,MS,28015,,Shot,"Wounding a white man, a young lawyer, or testifying against a white man","Cedar Rapids (IO) Evening Gazette 3/18/1886, p. 1 (NewspaperArchive.com)
New York (NY) Times 3/18/1886, p. 1 (Ancestry.com)
Canton (OH) Repository 3/19/1886, p. 5 (GenealogyBank.com)
Dallas (TX) Morning News 3/19/1886, p. 1 (GenealogyBank.com)
Jackson Clarion 3/24/1886, p. 1 (GenealogyBank.com)
St. Albans (VT) Daily Messenger 3/26/1886, p. 1 (GenealogyBank.com)",,18860317,MS18860317,4,04,MS1886031704
Lynching,1886,3,17,Charles Brown,Chas. Brown,Charlie Brown,,Black,Male,,Carroll ,MS,28015,Carroll ,MS,28015,,Shot,"Wounding a white man, a young lawyer, or testifying against a white man","Cedar Rapids (IO) Evening Gazette 3/18/1886, p. 1 (NewspaperArchive.com)
New York (NY) Times 3/18/1886, p. 1 (Ancestry.com)
Canton (OH) Repository 3/19/1886, p. 5 (GenealogyBank.com)
Dallas (TX) Morning News 3/19/1886, p. 1 (GenealogyBank.com)
Jackson Clarion 3/24/1886, p. 1 (GenealogyBank.com)
St. Albans (VT) Daily Messenger 3/26/1886, p. 1 (GenealogyBank.com)",,18860317,MS18860317,5,05,MS1886031705
